tag,net,C,c,k,B,mux,P_lane_max,mu,bwd,F,P_lane_dbm,IL_window,acl,T,comp,comm,E_laser,E_tune,E_dyn,E_fab,E_leak,E_comp,E_total,max_chain,segments,relays,commF,commB,fabric_bound,T_max,T_bf,u_bf,T_ideal,E_ideal,acl_ideal,IL_ideal,P_ideal_dbm,secs
main,NN2,64,16,4,40000000000.0,SDM,8.0,8,T,6,4.947220679174958,15.216320809255523,"[64, 49, 63, 32, 1]",0.00023474975233848616,0.00023011673853700842,2.673013801477758e-06,1.6771591284883532e-05,8.833851391999986e-07,8.019139583999988e-05,7.4871296e-05,7.121368486940315e-06,0.00207763348,0.002257472516751024,6.0,3646.0,2976.0,1.5856245477977027e-06,1.0873892536800555e-06,0.0,0.00023474975233848616,0.00023474975233848616,64,0.00023390547134696178,0.002218095324375608,"[47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.4361231327056885
main,NN2,64,16,1,40000000000.0,SDM,8.0,16,R,6,4.947220679174958,15.216320809255523,"[51, 49, 63, 18, 1]",0.0005796118539839081,0.0004046457032138114,0.00017104615077009669,0.00024317101199166274,1.2808185856000027e-05,0.0005837814988799999,0.00122980352,1.7583105202455834e-05,0.0035548456399999997,0.005641992961930119,6.0,3053.0,2479.0,1.2224251855636585e-05,0.0001588218989144601,0.0,0.0005827756417211715,0.000582257994662348,63,0.0004652534558656802,0.0053701100825723335,"[64, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.45355772972106934
main,NN2,64,16,4,40000000000.0,SDM,8.0,16,R,6,4.947220679174958,15.216320809255523,"[51, 49, 63, 32, 1]",0.00044414975936823037,0.00039474086321381144,4.548889615441893e-05,0.0002680170240044927,1.4116862976000029e-05,0.00064336314368,0.0013455155200000001,1.3473727100194636e-05,0.00358876564,0.005873251917760687,6.0,3451.0,2807.0,3.151506900738878e-06,4.2337389253680054e-05,0.0,0.0004448744652505833,0.0004447450534858774,63,0.0004349384195531766,0.005368549252734459,"[47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.4762423038482666
main,NN2,64,16,1,40000000000.0,SDM,8.0,16,T,6,4.947220679174958,15.216320809255523,"[64, 49, 63, 32, 1]",0.0004330695766347385,0.0004094912687156137,1.9658307919124816e-05,3.3543182569767064e-05,1.7667702783999973e-06,0.00016038279167999975,0.000149742592,1.3137598676791426e-05,0.00403307108,0.004391644015204958,6.0,3646.0,2976.0,1.1822095136032996e-05,7.836212783091818e-06,0.0,0.0004330695766347385,0.0004330695766347385,64,0.0004175145609932332,0.004312468977715944,"[47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.43776988983154297
main,NN2,64,16,4,40000000000.0,SDM,8.0,16,T,6,4.947220679174958,15.216320809255523,"[64, 49, 63, 32, 1]",0.0004185107531053267,0.0004094912687156137,5.099484389713051e-06,3.3543182569767064e-05,1.7667702783999973e-06,0.00016038279167999975,0.000149742592,1.2695942206203191e-05,0.00403307108,0.00439120235873437,6.0,3646.0,2976.0,3.0479774889741725e-06,2.051506900738879e-06,0.0,0.0004185107531053267,0.0004185107531053267,64,0.0004170570603490964,0.004312455098976403,"[47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.4342384338378906
main,NN2,64,16,1,40000000000.0,SDM,8.0,32,R,6,4.947220679174958,15.216320809255523,"[51, 49, 63, 32, 1]",0.0010739914225195465,0.0007039660557768924,0.0003621853667426542,0.0005360340480089854,2.8233725952000057e-05,0.00128672628736,0.0026910310400000003,3.258060379355296e-05,0.0071046354,0.011679241105114539,6.0,3451.0,2807.0,2.4349153959562405e-05,0.0003378362127830918,0.0,0.0010797890695783702,0.001078753775460723,63,0.0008449327660758198,0.01066472830786206,"[64, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.4525465965270996
main,NN2,64,16,4,40000000000.0,SDM,8.0,32,R,6,4.947220679174958,15.216320809255523,"[51, 49, 63, 32, 1]",0.0008025373048724878,0.0007039660557768924,9.073124909559541e-05,0.0005360340480089854,2.8233725952000057e-05,0.00128672628736,0.0026910310400000003,2.4345771680611787e-05,0.0071046354,0.011671006273001598,6.0,3451.0,2807.0,6.179742194856525e-06,8.455150690073888e-05,0.0,0.0008039867166371936,0.0008037278931077819,63,0.0007843494944691986,0.010661608067942004,"[47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.5124599933624268
main,NN2,64,16,1,40000000000.0,SDM,8.0,32,T,6,4.947220679174958,15.216320809255523,"[64, 49, 63, 32, 1]",0.0007791493864174565,0.0007322393137924494,3.907007262500717e-05,6.708636513953413e-05,3.5335405567999945e-06,0.0003207655833599995,0.000299485184,2.363627578635996e-05,0.00794394628,0.008658453228842693,6.0,3646.0,2976.0,2.352091866544476e-05,1.5549153959562408e-05,0.0,0.0007791493864174565,0.0007791493864174565,64,0.0007482508413641865,0.00850010956951093,"[47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.4412405490875244
main,NN2,64,16,4,40000000000.0,SDM,8.0,32,T,6,4.947220679174958,15.216320809255523,"[64, 49, 63, 32, 1]",0.000750031739358633,0.0007322393137924494,9.952425566183637e-06,6.708636513953413e-05,3.5335405567999945e-06,0.0003207655833599995,0.000299485184,2.2752962845183488e-05,0.00794394628,0.008657569915901516,6.0,3646.0,2976.0,5.9726833713271135e-06,3.9797421948565245e-06,0.0,0.000750031739358633,0.000750031739358633,64,0.0007473592230729909,0.008500082521378448,"[47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.4445171356201172
main,NN3,64,16,1,40000000000.0,SDM,8.0,1,R,6,4.947220679174958,15.216320809255523,"[64, 51, 49, 63, 32, 1]",0.00012642906247664092,0.00010902645418326696,1.7157608293373963e-05,2.7987752909516635e-05,1.4741573760000019e-06,6.715310079999994e-05,0.00013971072,3.835352039291378e-06,0.00057259774,0.0008127588231248079,6.0,4792.0,3918.0,1.2217453231575683e-06,1.5935862970216394e-05,0.0,0.0001266620036531115,0.00012662965071193503,63,0.00011524794170128103,0.0007819834198446915,"[63, 64, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.6673028469085693
main,NN3,64,16,4,40000000000.0,SDM,8.0,1,R,6,4.947220679174958,15.216320809255523,"[64, 51, 49, 63, 32, 1]",0.00011379523894722915,0.00010902645418326696,4.523784763962195e-06,2.7987752909516635e-05,1.4741573760000019e-06,6.715310079999994e-05,0.00013971072,3.4520923687031434e-06,0.00057259774,0.0008123755634542196,6.0,4792.0,3918.0,4.226276760987449e-07,4.101157087863451e-06,0.0,0.00011385347424134679,0.00011384700365311151,63,0.00011280136346380858,0.0007523387178710513,"[63, 47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.6453766822814941
main,NN3,64,16,1,40000000000.0,SDM,8.0,1,T,6,4.947220679174958,15.216320809255523,"[63, 64, 49, 63, 32, 1]",0.00011879338267133232,0.00011643165673089954,2.116725940432784e-06,3.495503320946605e-06,1.841134591999992e-07,1.7338522879999958e-05,1.6590912e-05,3.6037160567175374e-06,0.0007502855799999999,0.000791498347716864,6.0,5169.0,4245.0,1.195862970216392e-06,9.20862970216392e-07,0.0,0.00011879338267133232,0.00011879338267133232,64,0.0001171304971900901,0.0007818834782595737,"[63, 47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.6130249500274658
main,NN3,64,16,4,40000000000.0,SDM,8.0,1,T,6,4.947220679174958,15.216320809255523,"[63, 64, 49, 63, 32, 1]",0.00011744102973015585,0.00011643165673089954,7.643729992563133e-07,3.495503320946605e-06,1.841134591999992e-07,1.7338522879999958e-05,1.6590912e-05,3.5626910778940076e-06,0.0007502855799999999,0.0007914573227380405,6.0,5169.0,4245.0,4.161570878634508e-07,3.4821591139286253e-07,0.0,0.00011744102973015585,0.00011744102973015585,64,0.00011704656601144117,0.0007818809321233382,"[63, 47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.6011712551116943
main,NN3,64,16,1,40000000000.0,SDM,8.0,8,R,6,4.947220679174958,15.216320809255523,"[64, 51, 49, 63, 32, 1]",0.0004547054428375502,0.000317641952191235,0.00013510349064631513,0.00022390202327613308,1.1793259008000015e-05,0.0005372248063999995,0.00111768576,1.3793944313919921e-05,0.0035953507599999998,0.005499750552998052,6.0,4792.0,3918.0,8.695274734922272e-06,0.00012640821591139285,0.0,0.0004565689722493148,0.00045631014871990306,63,0.0003667791950302283,0.0052535935199423695,"[63, 64, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.6427946090698242
main,NN3,64,16,4,40000000000.0,SDM,8.0,8,R,6,4.947220679174958,15.216320809255523,"[64, 51, 49, 63, 32, 1]",0.0003536089722493149,0.000317641952191235,3.4007020058079846e-05,0.00022390202327613308,1.1793259008000015e-05,0.0005372248063999995,0.00111768576,1.0727081782155217e-05,0.0035953507599999998,0.005496683690466287,6.0,4792.0,3918.0,2.2893923819810973e-06,3.171762767609875e-05,0.0,0.00035407485460225605,0.00035401014871990307,63,0.0003477465673541296,0.005016452285539361,"[63, 47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.6723372936248779
main,NN3,64,16,1,40000000000.0,SDM,8.0,8,T,6,4.947220679174958,15.216320809255523,"[63, 64, 49, 63, 32, 1]",0.0003540824251295586,0.0003373459933067729,1.4776431822785722e-05,2.796402656757284e-05,1.4729076735999936e-06,0.00013870818303999966,0.000132727296,1.0741444448730289e-05,0.004251753479999999,0.004563367337729902,6.0,5169.0,4245.0,8.48821591139286e-06,6.2882159113928615e-06,0.0,0.0003540824251295586,0.0003540824251295586,64,0.0003424045797020396,0.004486497685304363,"[63, 47, 49, 63, 32, 1]",34.31630808861814,24.047207958537577,0.6237063407897949
