tag,net,C,c,k,B,mux,P_lane_max,mu,bwd,F,P_lane_dbm,IL_window,acl,T,comp,comm,E_laser,E_tune,E_dyn,E_fab,E_leak,E_comp,E_total,max_chain,segments,relays,commF,commB,fabric_bound,T_max,T_bf,u_bf,T_ideal,E_ideal,acl_ideal,IL_ideal,P_ideal_dbm,secs
rate,NN2,64,16,1,40000000000.0,SDM,8.0,1,T,6,3.392325353628083,13.661425483708648,"[64, 49, 63, 32, 1]",8.485766845505234e-05,8.315288994769223e-05,1.459778507360111e-06,1.4655301273117707e-06,1.1042314239999983e-07,1.0023924479999984e-05,9.358912e-06,2.574242230252468e-06,0.00036662558,0.0003901586119799642,6.0,3646.0,2976.0,8.544480772094674e-07,6.053304301506438e-07,0.0,8.485766845505234e-05,8.485766845505234e-05,64,8.371472727858176e-05,0.0003858359109663264,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.36538076400756836
rate,NN2,64,16,4,10000000000.0,WDM,8.0,1,T,6,-4.5833578123999175,14.716642187600083,"[64, 49, 63, 32, 1]",8.526208021975823e-05,8.315288994769223e-05,1.8641902720659933e-06,9.343001649117246e-07,4.499462220799995e-06,1.0023924479999984e-05,9.358912e-06,2.5865104655465856e-06,0.00036662558,0.0003940286893312583,6.0,3646.0,2976.0,1.0550363125035849e-06,8.091539595624086e-07,0.0,8.526208021975823e-05,8.526208021975823e-05,64,8.37244331609347e-05,0.0003920049708859835,"[47, 49, 63, 32, 1]",33.81662946696271,14.516629466962709,0.3874971866607666
rate,NN2,64,16,2,20000000000.0,WDM,8.0,1,T,6,-0.06790787744019866,14.716642187600083,"[64, 49, 63, 32, 1]",8.499031551387586e-05,8.315288994769223e-05,1.5924255661836405e-06,1.3212999645455926e-06,2.2497311103999976e-06,1.0023924479999984e-05,9.358912e-06,2.5782662114289378e-06,0.00036662558,0.00039215771376637453,6.0,3646.0,2976.0,9.191539595624086e-07,6.732716066212321e-07,0.0,8.499031551387586e-05,8.499031551387586e-05,64,8.37179625726994e-05,0.00038851992847341207,"[47, 49, 63, 32, 1]",33.81662946696271,19.032079401922427,0.3615376949310303
rate,NN2,64,16,1,40000000000.0,WDM,8.0,1,T,6,4.447542057519518,14.716642187600083,"[64, 49, 63, 32, 1]",8.485766845505234e-05,8.315288994769223e-05,1.459778507360111e-06,1.8686003298234492e-06,1.1248655551999988e-06,1.0023924479999984e-05,9.358912e-06,2.574242230252468e-06,0.00036662558,0.0003915761245952759,6.0,3646.0,2976.0,8.544480772094674e-07,6.053304301506438e-07,0.0,8.485766845505234e-05,8.485766845505234e-05,64,8.371472727858176e-05,0.00038677740726712637,"[47, 49, 63, 32, 1]",33.81662946696271,23.547529336882143,0.35131001472473145
rate,NN2,64,16,4,10000000000.0,SDM,0.0,8,R,6,-5.638574516291353,13.661425483708648,"[51, 49, 63, 32, 1]",0.00031422255211879677,0.0002211430677290837,9.111948438971307e-05,4.683956538638638e-05,2.8233725952000057e-05,0.00032168157184,0.0006727577600000001,9.532255341075818e-06,0.0018308307599999999,0.0029098756385194623,6.0,3451.0,2807.0,6.373859841915349e-06,8.474562454779772e-05,0.0,0.00031567196388350264,0.00031541314035409083,63,0.000256428601557423,0.0029871399511272297,"[64, 49, 63, 32, 1]",32.76141276307128,13.461412763071277,0.3478844165802002
rate,NN2,64,16,2,20000000000.0,SDM,0.0,8,R,6,-1.1231245813316342,13.661425483708648,"[51, 49, 63, 32, 1]",0.00031396372858938495,0.0002211430677290837,9.086066086030129e-05,6.624114862508875e-05,1.4116862976000029e-05,0.00032168157184,0.0006727577600000001,9.52440367048758e-06,0.0018308307599999999,0.0029151525071115765,6.0,3451.0,2807.0,6.244448077209467e-06,8.461621278309182e-05,0.0,0.00031541314035409083,0.00031515431682467907,63,0.000256428601557423,0.002810530006992038,"[64, 49, 63, 32, 1]",32.76141276307128,17.976862698030995,0.371962308883667
rate,NN2,64,16,1,40000000000.0,SDM,0.0,8,R,3,-0.9829746030117281,9.286125527068837,"[64, 25, 22, 16, 1]",0.0003694441891417991,0.0002474030388011269,0.00012008115034067217,2.1136539593405475e-05,4.361433292799996e-06,0.00019265101823999996,0.00031124070399999996,1.1207458921805617e-05,0.0017245881999999998,0.002265185354048011,11.0,2124.0,1792.0,1.4021751640924318e-05,0.00010605939869974785,0.0,0.00038645784623644376,0.00038317232976585556,51,0.000256428601557423,0.002722225034924442,"[64, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.42545080184936523
rate,NN2,64,16,4,10000000000.0,WDM,0.0,8,R,6,-4.5833578123999175,14.716642187600083,"[51, 49, 63, 32, 1]",0.00031422255211879677,0.0002211430677290837,9.111948438971307e-05,5.972202529219597e-05,0.00033128290713600007,0.00032168157184,0.0006727577600000001,9.532255341075818e-06,0.0018308307599999999,0.0032258072796092717,6.0,3451.0,2807.0,6.373859841915349e-06,8.474562454779772e-05,0.0,0.00031567196388350264,0.00031541314035409083,63,0.000256428601557423,0.0035115979797736303,"[64, 49, 63, 32, 1]",33.81662946696271,14.516629466962709,0.36679720878601074
rate,NN2,64,16,2,20000000000.0,WDM,0.0,8,R,6,-0.06790787744019866,14.716642187600083,"[51, 49, 63, 32, 1]",0.00031396372858938495,0.0002211430677290837,9.086066086030129e-05,8.445969814061268e-05,0.00016564145356800003,0.00032168157184,0.0006727577600000001,9.52440367048758e-06,0.0018308307599999999,0.0030848956472191,6.0,3451.0,2807.0,6.244448077209467e-06,8.461621278309182e-05,0.0,0.00031541314035409083,0.00031515431682467907,63,0.000256428601557423,0.003072759021315238,"[64, 49, 63, 32, 1]",33.81662946696271,19.032079401922427,0.3870658874511719
rate,NN2,64,16,1,40000000000.0,WDM,0.0,8,R,2,-2.143670489677106,8.125429640403459,"[64, 17, 16, 16, 1]",0.00041438725167703024,0.00026349708201479796,0.0001489301696622323,1.5998614931044166e-05,2.113519165439997e-05,0.00018698653696000005,0.00023854489599999998,1.2570851666874389e-05,0.0017032070799999999,0.0021784431712123186,16.0,2184.0,1917.0,2.1199202478174965e-05,0.00012773096718405732,0.0,0.00045783902270703203,0.00042466072091656553,17,0.000256428601557423,0.0028533395420860417,"[64, 49, 63, 32, 1]",33.81662946696271,23.547529336882143,0.4612412452697754
