tag,net,C,c,k,B,mux,P_lane_max,mu,bwd,F,P_lane_dbm,IL_window,acl,T,comp,comm,E_laser,E_tune,E_dyn,E_fab,E_leak,E_comp,E_total,max_chain,segments,relays,commF,commB,fabric_bound,T_max,T_bf,u_bf,T_ideal,E_ideal,acl_ideal,IL_ideal,P_ideal_dbm,secs
lanes,NN2,64,16,4,40000000000.0,SDM,8.0,8,R,6,3.392325353628083,13.661425483708648,"[51, 49, 63, 32, 1]",0.00024597078741291436,0.0002211430677290837,2.2867719683830698e-05,9.367913077277276e-05,7.058431488000014e-06,0.00032168157184,0.0006727577600000001,7.46176980695817e-06,0.0018308307599999999,0.002933469423907731,6.0,3451.0,2807.0,1.6373892536800555e-06,2.1230330430150643e-05,0.0,0.0002463331403540908,0.0002462684344717379,63,0.00024124768289197825,0.0027214439101276573,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.3541891574859619
lanes,NN2,64,16,10,40000000000.0,SDM,8.0,8,R,6,3.392325353628083,13.661425483708648,"[47, 49, 63, 32, 1]",0.0002411407147879072,0.0002211430677290837,1.803764705882353e-05,9.356060621008577e-05,7.049501030400013e-06,0.00032130686976,0.0006727577600000001,7.315244723805952e-06,0.0018308307599999999,0.0029328207417242914,6.0,3379.0,2743.0,1.1129411764705883e-06,1.692470588235294e-05,8.0,0.0002411407147879072,0.0002411407147879072,63,0.0002411407147879072,0.0027214406651432524,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.37348413467407227
lanes,NN2,64,16,1,40000000000.0,SDM,8.0,8,T,6,3.392325353628083,13.661425483708648,"[64, 49, 63, 32, 1]",0.00024202916410319205,0.00023011673853700842,9.952425566183637e-06,1.1724241018494166e-05,8.833851391999986e-07,8.019139583999988e-05,7.4871296e-05,7.342196722234434e-06,0.00207763348,0.0022526459947199286,6.0,3646.0,2976.0,5.9726833713271135e-06,3.9797421948565245e-06,0.0,0.00024202916410319205,0.00024202916410319205,64,0.00023414591316756915,0.0022181026184186783,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.3585531711578369
lanes,NN2,64,16,2,40000000000.0,SDM,8.0,8,T,6,3.392325353628083,13.661425483708648,"[64, 49, 63, 32, 1]",0.00023717622292672146,0.00023011673853700842,5.099484389713051e-06,1.1724241018494166e-05,8.833851391999986e-07,8.019139583999988e-05,7.4871296e-05,7.194977898705022e-06,0.00207763348,0.002252498775896399,6.0,3646.0,2976.0,3.0479774889741725e-06,2.051506900738879e-06,0.0,0.00023717622292672146,0.00023717622292672146,64,0.00023393782428813824,0.0022180963058344317,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.3664059638977051
lanes,NN2,64,16,4,40000000000.0,SDM,8.0,8,T,6,3.392325353628083,13.661425483708648,"[64, 49, 63, 32, 1]",0.00023474975233848616,0.00023011673853700842,2.673013801477758e-06,1.1724241018494166e-05,8.833851391999986e-07,8.019139583999988e-05,7.4871296e-05,7.121368486940315e-06,0.00207763348,0.0022524251664846344,6.0,3646.0,2976.0,1.5856245477977027e-06,1.0873892536800555e-06,0.0,0.00023474975233848616,0.00023474975233848616,64,0.00023390547134696178,0.002218095324375608,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.3554515838623047
lanes,NN2,64,16,10,40000000000.0,SDM,8.0,8,T,6,3.392325353628083,13.661425483708648,"[47, 49, 63, 32, 1]",0.00023391512153408638,0.00023011673853700842,1.8383829970779712e-06,1.1513282205661402e-05,8.674900480000045e-07,7.745569791999989e-05,7.145932800000001e-05,7.096049126858044e-06,0.00207763348,0.002246025327300519,6.0,3379.0,2743.0,1.1129411764705883e-06,7.254418206073828e-07,6.0,0.00023391512153408638,0.00023391512153408638,63,0.0002338860595822559,0.002218094735500314,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.3532989025115967
lanes,NN2,64,16,1,40000000000.0,SDM,8.0,32,R,6,3.392325353628083,13.661425483708648,"[51, 49, 63, 32, 1]",0.0010739914225195465,0.0007039660557768924,0.0003621853667426542,0.00037471652309109104,2.8233725952000057e-05,0.00128672628736,0.0026910310400000003,3.258060379355296e-05,0.0071046354,0.011517923580196644,6.0,3451.0,2807.0,2.4349153959562405e-05,0.0003378362127830918,0.0,0.0010797890695783702,0.001078753775460723,63,0.0008449327660758198,0.01066472830786206,"[64, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.3776671886444092
lanes,NN2,64,16,2,40000000000.0,SDM,8.0,32,R,6,3.392325353628083,13.661425483708648,"[51, 49, 63, 32, 1]",0.0008930220107548407,0.0007039660557768924,0.00018121595497794834,0.00037471652309109104,2.8233725952000057e-05,0.00128672628736,0.0026910310400000003,2.7090715718258846e-05,0.0071046354,0.011512433692121349,6.0,3451.0,2807.0,1.223621278309182e-05,0.00016897974219485653,0.0,0.0008959208342842525,0.0008954031872254289,63,0.0007906130238809633,0.01066179807837024,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.37419724464416504
lanes,NN2,64,16,4,40000000000.0,SDM,8.0,32,R,6,3.392325353628083,13.661425483708648,"[51, 49, 63, 32, 1]",0.0008025373048724878,0.0007039660557768924,9.073124909559541e-05,0.00037471652309109104,2.8233725952000057e-05,0.00128672628736,0.0026910310400000003,2.4345771680611787e-05,0.0071046354,0.011509688748083703,6.0,3451.0,2807.0,6.179742194856525e-06,8.455150690073888e-05,0.0,0.0008039867166371936,0.0008037278931077819,63,0.0007843494944691986,0.010661608067942004,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.37409353256225586
lanes,NN2,64,16,10,40000000000.0,SDM,8.0,32,R,6,3.392325353628083,13.661425483708648,"[47, 49, 63, 32, 1]",0.0007839566440121865,0.0007039660557768924,7.215058823529413e-05,0.0003742424248403431,2.819800412160005e-05,0.00128522747904,0.0026910310400000003,2.378210875275369e-05,0.0071046354,0.011507116456754696,6.0,3379.0,2743.0,4.451764705882353e-06,6.769882352941177e-05,8.0,0.0007839566440121865,0.0007839566440121865,63,0.0007839566440121864,0.01066159615043054,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.36835598945617676
lanes,NN2,64,16,1,40000000000.0,SDM,8.0,32,T,6,3.392325353628083,13.661425483708648,"[64, 49, 63, 32, 1]",0.0007791493864174565,0.0007322393137924494,3.907007262500717e-05,4.689696407397666e-05,3.5335405567999945e-06,0.0003207655833599995,0.000299485184,2.363627578635996e-05,0.00794394628,0.008638263827777135,6.0,3646.0,2976.0,2.352091866544476e-05,1.5549153959562408e-05,0.0,0.0007791493864174565,0.0007791493864174565,64,0.0007482508413641865,0.00850010956951093,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.35898590087890625
lanes,NN2,64,16,2,40000000000.0,SDM,8.0,32,T,6,3.392325353628083,13.661425483708648,"[64, 49, 63, 32, 1]",0.0007597376217115742,0.0007322393137924494,1.9658307919124816e-05,4.689696407397666e-05,3.5335405567999945e-06,0.0003207655833599995,0.000299485184,2.3047400492242314e-05,0.00794394628,0.008637674952483018,6.0,3646.0,2976.0,1.1822095136032996e-05,7.836212783091818e-06,0.0,0.0007597376217115742,0.0007597376217115742,64,0.0007474886348376968,0.008500086447213742,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.3878762722015381
lanes,NN2,64,16,4,40000000000.0,SDM,8.0,32,T,6,3.392325353628083,13.661425483708648,"[64, 49, 63, 32, 1]",0.000750031739358633,0.0007322393137924494,9.952425566183637e-06,4.689696407397666e-05,3.5335405567999945e-06,0.0003207655833599995,0.000299485184,2.2752962845183488e-05,0.00794394628,0.008637380514835959,6.0,3646.0,2976.0,5.9726833713271135e-06,3.9797421948565245e-06,0.0,0.000750031739358633,0.000750031739358633,64,0.0007473592230729909,0.008500082521378448,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.35608696937561035
lanes,NN2,64,16,10,40000000000.0,SDM,8.0,32,T,6,3.392325353628083,13.661425483708648,"[47, 49, 63, 32, 1]",0.0007473006936612262,0.0007322393137924494,7.2213798687769285e-06,4.6053128822645606e-05,3.469960192000018e-06,0.00030982279167999957,0.00028583731200000005,2.267011384290696e-05,0.00794394628,0.008611799586537551,6.0,3379.0,2743.0,4.451764705882353e-06,2.7696151628945755e-06,7.0,0.0007473006936612262,0.0007473006936612262,63,0.0007472815760141674,0.008500080165877272,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.3504624366760254
lanes,NN4,64,16,1,40000000000.0,SDM,8.0,1,R,6,3.392325353628083,13.661425483708648,"[64, 63, 52, 48, 63, 32, 1]",0.000165579176979203,0.000139877856546874,2.5456320432328984e-05,3.16444741827296e-05,2.3843128256000005e-06,0.0001086302796799999,0.00022582272,5.023009912841102e-06,0.00102154774,0.0013950525366011705,6.0,6300.0,5174.0,1.718454333811552e-06,2.3737866098517432e-05,0.0,0.00016583800050861476,0.00016583800050861476,63,0.00014859061189907152,0.0013441898170410763,"[64, 63, 64, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.617565393447876
lanes,NN4,64,16,2,40000000000.0,SDM,8.0,1,R,6,3.392325353628083,13.661425483708648,"[64, 63, 52, 48, 63, 32, 1]",0.00015303594168508537,0.000139877856546874,1.2913085138211337e-05,3.16444741827296e-05,2.3843128256000005e-06,0.0001086302796799999,0.00022582272,4.642498326958749e-06,0.00102154774,0.0013946720250152882,6.0,6300.0,5174.0,9.516896279291988e-07,1.196139551028214e-05,0.0,0.00015316535344979125,0.00015316535344979125,63,0.0001454156162844279,0.0013145176745237462,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6684823036193848
lanes,NN4,64,16,4,40000000000.0,SDM,8.0,1,R,6,3.392325353628083,13.661425483708648,"[64, 64, 52, 48, 63, 32, 1]",0.000146769176979203,0.000139877856546874,6.646320432328986e-06,3.182235420644769e-05,2.3977155328e-06,0.0001092457676799999,0.00022718272,4.452389752841102e-06,0.00102194774,0.0013970486871720887,6.0,6326.0,5196.0,5.69924922046846e-07,6.07639551028214e-06,0.0,0.00014683388286155597,0.00014683388286155597,64,0.0001452152658274157,0.001283238847623977,"[53, 63, 47, 25, 63, 32, 1]",32.76141276307128,22.49231263299071,0.7015664577484131
lanes,NN4,64,16,10,40000000000.0,SDM,8.0,1,R,6,3.392325353628083,13.661425483708648,"[53, 63, 64, 49, 63, 32, 1]",0.00014525186344761288,0.000139877856546874,5.129006900738878e-06,3.3707472467233835e-05,2.5397533376000037e-06,0.0001157014963199999,0.00023969472,4.4063605295467845e-06,0.00102562774,0.0014216775426543805,6.0,6530.0,5374.0,3.6635984191534966e-07,4.762647058823529e-06,8.0,0.00014525186344761288,0.00014525186344761288,64,0.000145190062429227,0.0012832380830536897,"[53, 63, 47, 25, 63, 32, 1]",32.76141276307128,22.49231263299071,0.7059924602508545
